data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 21 1 2005 -9 6  6.856319e+04 5.352144e+04 2.476734e-01 2.877559e-01 7.408163e-01
catch 21 1 2005 -9 7  9.639860e+03 9.447628e+03 2.014289e-02 2.340273e-02 7.408163e-01
catch 21 1 2005 -9 8  8.406660e+03 1.426195e+04 -5.285711e-01 -5.896722e-01 8.034992e-01
catch 21 1 2006 -9 1  8.923806e+04 2.014225e+04 1.488488e+00 1.729379e+00 7.408163e-01
catch 21 1 2006 -9 2  8.874978e+04 4.038969e+04 7.872464e-01 9.146510e-01 7.408163e-01
catch 21 1 2006 -9 3  5.457239e+04 3.216434e+04 5.286695e-01 6.142272e-01 7.408163e-01
catch 21 1 2006 -9 4  6.621165e+04 4.266259e+04 4.395339e-01 5.106662e-01 7.408163e-01
catch 21 1 2006 -9 5  1.348770e+05 1.143485e+05 1.651129e-01 1.918341e-01 7.408163e-01
catch 21 1 2006 -9 6  2.034554e+04 2.003588e+04 1.533729e-02 1.781942e-02 7.408163e-01
catch 21 1 2006 -9 7  1.770590e+04 2.060845e+04 -1.518031e-01 -1.763702e-01 7.408163e-01
catch 21 1 2006 -9 8  9.502140e+03 9.553234e+03 -5.362648e-03 -5.982553e-03 8.034992e-01
catch 21 1 2007 -9 1  4.691641e+04 2.084051e+04 8.114690e-01 9.427937e-01 7.408163e-01
catch 21 1 2007 -9 2  6.081487e+04 2.431463e+04 9.167561e-01 1.065120e+00 7.408163e-01
catch 21 1 2007 -9 3  4.745661e+04 3.568128e+04 2.851896e-01 3.313435e-01 7.408163e-01
catch 21 1 2007 -9 4  3.030840e+04 2.274576e+04 2.870460e-01 3.335003e-01 7.408163e-01
catch 21 1 2007 -9 5  3.710761e+04 3.073473e+04 1.884286e-01 2.189231e-01 7.408163e-01
catch 21 1 2007 -9 6  5.856757e+04 5.227856e+04 1.135947e-01 1.319784e-01 7.408163e-01
catch 21 1 2007 -9 7  1.522471e+04 9.357882e+03 4.867008e-01 5.654664e-01 7.408163e-01
catch 21 1 2007 -9 8  2.276909e+04 1.422980e+04 4.700653e-01 5.244034e-01 8.034992e-01
catch 21 1 2008 -9 1  3.480451e+04 1.959577e+04 5.744332e-01 6.673970e-01 7.408163e-01
catch 21 1 2008 -9 2  9.015278e+04 2.020497e+04 1.495577e+00 1.737615e+00 7.408163e-01
catch 21 1 2008 -9 3  1.478775e+04 1.710723e+04 -1.457022e-01 -1.692821e-01 7.408163e-01
catch 21 1 2008 -9 4  1.531538e+04 2.046247e+04 -2.897351e-01 -3.366246e-01 7.408163e-01
catch 21 1 2008 -9 5  1.731769e+04 1.321610e+04 2.702924e-01 3.140354e-01 7.408163e-01
catch 21 1 2008 -9 6  4.612330e+03 1.136021e+04 -9.013837e-01 -1.047260e+00 7.408163e-01
catch 21 1 2008 -9 7  1.276503e+04 1.961416e+04 -4.295421e-01 -4.990574e-01 7.408163e-01
catch 21 1 2008 -9 8  1.695730e+03 8.987066e+03 -1.667673e+00 -1.860451e+00 8.034992e-01
catch 21 1 2009 -9 1  2.978435e+04 1.137201e+04 9.628278e-01 1.118648e+00 7.408163e-01
catch 21 1 2009 -9 2  2.409412e+04 1.679428e+04 3.609292e-01 4.193405e-01 7.408163e-01
catch 21 1 2009 -9 3  1.933486e+04 1.278198e+04 4.138733e-01 4.808527e-01 7.408163e-01
catch 21 1 2009 -9 4  1.862472e+04 8.950918e+03 7.327337e-01 8.513161e-01 7.408163e-01
catch 21 1 2009 -9 5  2.017384e+04 1.105049e+04 6.019123e-01 6.993232e-01 7.408163e-01
catch 21 1 2009 -9 6  2.553400e+03 4.598282e+03 -5.882570e-01 -6.834580e-01 7.408163e-01
catch 21 1 2009 -9 7  9.808460e+03 4.012025e+03 8.939493e-01 1.038622e+00 7.408163e-01
catch 21 1 2009 -9 8  1.430376e+04 1.017561e+04 3.405283e-01 3.798923e-01 8.034992e-01
catch 21 1 2010 -9 1  4.349745e+04 1.752305e+04 9.091851e-01 1.056324e+00 7.408163e-01
catch 21 1 2010 -9 2  5.690995e+04 2.046256e+04 1.022873e+00 1.188411e+00 7.408163e-01
catch 21 1 2010 -9 3  4.340936e+04 2.259519e+04 6.529379e-01 7.586066e-01 7.408163e-01
catch 21 1 2010 -9 4  2.929241e+04 1.457988e+04 6.976857e-01 8.105962e-01 7.408163e-01
catch 21 1 2010 -9 5  1.024019e+04 1.083733e+04 -5.667614e-02 -6.584836e-02 7.408163e-01
catch 21 1 2010 -9 6  3.478180e+03 8.860894e+03 -9.351385e-01 -1.086477e+00 7.408163e-01
catch 21 1 2010 -9 7  6.672660e+03 3.699664e+03 5.897766e-01 6.852235e-01 7.408163e-01
catch 21 1 2010 -9 8  1.099662e+04 1.147632e+04 -4.269785e-02 -4.763358e-02 8.034992e-01
catch 21 1 2011 -9 1  2.159739e+04 1.567826e+04 3.202977e-01 3.721333e-01 7.408163e-01
catch 21 1 2011 -9 2  8.759821e+04 2.625557e+04 1.204882e+00 1.399875e+00 7.408163e-01
catch 21 1 2011 -9 3  3.185555e+04 2.213192e+04 3.641909e-01 4.231300e-01 7.408163e-01
catch 21 1 2011 -9 4  2.532179e+04 2.100044e+04 1.871217e-01 2.174047e-01 7.408163e-01
catch 21 1 2011 -9 5  3.746447e+04 1.444963e+04 9.527245e-01 1.106909e+00 7.408163e-01
catch 21 1 2011 -9 6  1.804676e+04 7.059717e+03 9.385613e-01 1.090454e+00 7.408163e-01
catch 21 1 2011 -9 7  1.085278e+04 5.784801e+03 6.291872e-01 7.310122e-01 7.408163e-01
catch 21 1 2011 -9 8  4.328458e+04 9.988084e+03 1.466404e+00 1.635915e+00 8.034992e-01
catch 21 1 2012 -9 1  6.124828e+04 2.074554e+04 1.082604e+00 1.257808e+00 7.408163e-01
catch 21 1 2012 -9 2  5.309711e+04 4.410420e+04 1.855674e-01 2.155988e-01 7.408163e-01
catch 21 1 2012 -9 3  1.407052e+05 5.559649e+04 9.285468e-01 1.078819e+00 7.408163e-01
catch 21 1 2012 -9 4  2.778704e+04 4.031660e+04 -3.721937e-01 -4.324279e-01 7.408163e-01
catch 21 1 2012 -9 5  1.888775e+04 4.070853e+04 -7.679241e-01 -8.922016e-01 7.408163e-01
catch 21 1 2012 -9 6  1.597908e+04 1.852647e+04 -1.479200e-01 -1.718587e-01 7.408163e-01
catch 21 1 2012 -9 7  4.679810e+03 9.175368e+03 -6.732649e-01 -7.822233e-01 7.408163e-01
catch 21 1 2012 -9 8  1.075620e+04 2.067214e+04 -6.533044e-01 -7.288243e-01 8.034992e-01
catch 21 1 2013 -9 1  2.184100e+04 2.552888e+04 -1.560215e-01 -1.812714e-01 7.408163e-01
catch 21 1 2013 -9 2  5.627283e+04 3.485075e+04 4.791370e-01 5.566785e-01 7.408163e-01
catch 21 1 2013 -9 3  5.491679e+04 5.559342e+04 -1.224578e-02 -1.422758e-02 7.408163e-01
catch 21 1 2013 -9 4  1.134072e+05 5.831651e+04 6.650996e-01 7.727365e-01 7.408163e-01
catch 21 1 2013 -9 5  2.450467e+04 4.448907e+04 -5.963799e-01 -6.928955e-01 7.408163e-01
catch 21 1 2013 -9 6  3.136486e+04 2.847839e+04 9.654258e-02 1.121666e-01 7.408163e-01
catch 21 1 2013 -9 7  2.460733e+04 1.306745e+04 6.329202e-01 7.353493e-01 7.408163e-01
catch 21 1 2013 -9 8  4.222889e+04 2.103751e+04 6.967973e-01 7.773449e-01 8.034992e-01
catch 21 1 2014 -9 1  2.271090e+03 4.894754e+04 -3.070489e+00 -3.567404e+00 7.408163e-01
catch 21 1 2014 -9 2  5.191265e+04 3.474302e+04 4.015837e-01 4.665743e-01 7.408163e-01
catch 21 1 2014 -9 3  3.031324e+04 3.524124e+04 -1.506324e-01 -1.750101e-01 7.408163e-01
catch 21 1 2014 -9 4  5.190663e+04 4.607203e+04 1.192406e-01 1.385380e-01 7.408163e-01
catch 21 1 2014 -9 5  5.342567e+04 5.022149e+04 6.184823e-02 7.185748e-02 7.408163e-01
catch 21 1 2014 -9 6  1.484892e+04 2.383587e+04 -4.732644e-01 -5.498555e-01 7.408163e-01
catch 21 1 2014 -9 7  1.277195e+04 1.557695e+04 -1.985407e-01 -2.306717e-01 7.408163e-01
catch 21 1 2014 -9 8  1.393429e+04 1.883066e+04 -3.011334e-01 -3.359435e-01 8.034992e-01
catch 21 1 2015 -9 1  6.930082e+04 6.267871e+04 1.004349e-01 1.166888e-01 7.408163e-01
catch 21 1 2015 -9 2  1.029091e+05 7.800676e+04 2.770502e-01 3.218869e-01 7.408163e-01
catch 21 1 2015 -9 3  3.710574e+04 4.017336e+04 -7.943234e-02 -9.228733e-02 7.408163e-01
catch 21 1 2015 -9 4  4.032442e+04 3.325102e+04 1.928717e-01 2.240853e-01 7.408163e-01
catch 21 1 2015 -9 5  6.346238e+04 4.466525e+04 3.512516e-01 4.080966e-01 7.408163e-01
catch 21 1 2015 -9 6  6.645273e+04 3.043931e+04 7.807561e-01 9.071104e-01 7.408163e-01
catch 21 1 2015 -9 7  1.573721e+04 1.452212e+04 8.035514e-02 9.335947e-02 7.408163e-01
catch 21 1 2015 -9 8  2.937539e+04 2.103972e+04 3.337453e-01 3.723252e-01 8.034992e-01
catch 21 1 2016 -9 1  2.727394e+04 1.758076e+04 4.391268e-01 5.101932e-01 7.408163e-01
catch 21 1 2016 -9 2  5.999760e+04 9.147388e+04 -4.217489e-01 -4.900030e-01 7.408163e-01
catch 21 1 2016 -9 3  4.822141e+04 8.048892e+04 -5.123164e-01 -5.952275e-01 7.408163e-01
catch 21 1 2016 -9 4  1.931367e+04 3.342396e+04 -5.484597e-01 -6.372201e-01 7.408163e-01
catch 21 1 2016 -9 5  1.225887e+04 2.845975e+04 -8.422410e-01 -9.785457e-01 7.408163e-01
catch 21 1 2016 -9 6  1.879789e+04 2.363429e+04 -2.289541e-01 -2.660071e-01 7.408163e-01
catch 21 1 2016 -9 7  1.088039e+04 1.620983e+04 -3.986555e-01 -4.631722e-01 7.408163e-01
catch 21 1 2016 -9 8  1.097970e+04 1.897873e+04 -5.472707e-01 -6.105335e-01 8.034992e-01
catch 21 1 2017 -9 1  3.150000e+04 1.711864e+04 6.098198e-01 7.085105e-01 7.408163e-01
catch 21 1 2017 -9 2  1.170000e+04 1.822189e+04 -4.430346e-01 -5.147335e-01 7.408163e-01
catch 21 1 2017 -9 3  4.430000e+04 7.131963e+04 -4.761869e-01 -5.532510e-01 7.408163e-01
catch 21 1 2017 -9 4  3.630000e+04 5.070493e+04 -3.342054e-01 -3.882918e-01 7.408163e-01
catch 21 1 2017 -9 5  1.090000e+04 2.134261e+04 -6.719428e-01 -7.806872e-01 7.408163e-01
catch 21 1 2017 -9 6  4.200000e+03 1.159483e+04 -1.015475e+00 -1.179815e+00 7.408163e-01
catch 21 1 2017 -9 7  3.400000e+03 9.646690e+03 -1.042839e+00 -1.211608e+00 7.408163e-01
catch 21 1 2017 -9 8  4.600000e+03 1.435121e+04 -1.137778e+00 -1.269302e+00 8.034992e-01
catch 21 1 2018 -9 1  1.860000e+04 1.119639e+04 5.075704e-01 5.897135e-01 7.408163e-01
catch 21 1 2018 -9 2  3.310000e+04 3.153567e+04 4.841405e-02 5.624917e-02 7.408163e-01
catch 21 1 2018 -9 3  1.270000e+04 2.391470e+04 -6.328914e-01 -7.353159e-01 7.408163e-01
catch 21 1 2018 -9 4  4.430000e+04 7.726700e+04 -5.562823e-01 -6.463087e-01 7.408163e-01
catch 21 1 2018 -9 5  3.180000e+04 5.721486e+04 -5.873473e-01 -6.824011e-01 7.408163e-01
catch 21 1 2018 -9 6  5.300000e+03 1.571908e+04 -1.087168e+00 -1.263111e+00 7.408163e-01
catch 21 1 2018 -9 7  5.500000e+03 8.574842e+03 -4.440845e-01 -5.159533e-01 7.408163e-01
catch 21 1 2018 -9 8  1.160000e+04 1.773711e+04 -4.246541e-01 -4.737428e-01 8.034992e-01
catch 21 1 2019 -9 1  4.000000e+04 1.979374e+04 7.035139e-01 8.173676e-01 7.408163e-01
catch 21 1 2019 -9 2  1.900000e+04 1.411575e+04 2.971478e-01 3.452369e-01 7.408163e-01
catch 21 1 2019 -9 3  1.980000e+04 2.932661e+04 -3.928133e-01 -4.563846e-01 7.408163e-01
catch 21 1 2019 -9 4  6.900000e+03 1.799250e+04 -9.584337e-01 -1.113542e+00 7.408163e-01
catch 21 1 2019 -9 5  2.480000e+04 6.000401e+04 -8.835677e-01 -1.026561e+00 7.408163e-01
catch 21 1 2019 -9 6  1.610000e+04 2.843541e+04 -5.688158e-01 -6.608705e-01 7.408163e-01
catch 21 1 2019 -9 7  4.200000e+03 7.830065e+03 -6.228863e-01 -7.236916e-01 7.408163e-01
catch 21 1 2019 -9 8  3.100000e+03 1.319092e+04 -1.448126e+00 -1.615525e+00 8.034992e-01
catch 21 1 2020 -9 1  1.500000e+04 2.044035e+04 -3.094609e-01 -3.595428e-01 7.408163e-01
catch 21 1 2020 -9 2  3.740000e+04 3.309927e+04 1.221596e-01 1.419293e-01 7.408163e-01
catch 21 1 2020 -9 3  6.600000e+03 1.744451e+04 -9.719552e-01 -1.129252e+00 7.408163e-01
catch 21 1 2020 -9 4  6.700000e+03 2.944760e+04 -1.480505e+00 -1.720103e+00 7.408163e-01
catch 21 1 2020 -9 5  5.400000e+03 1.869842e+04 -1.242040e+00 -1.443046e+00 7.408163e-01
catch 21 1 2020 -9 6  1.700000e+04 4.015050e+04 -8.594215e-01 -9.985066e-01 7.408163e-01
catch 21 1 2020 -9 7  2.030000e+04 1.911498e+04 6.014840e-02 6.988256e-02 7.408163e-01
catch 21 1 2020 -9 8  1.520000e+04 1.423574e+04 6.553947e-02 7.311563e-02 8.034992e-01
catch 21 1 2021 -9 1  2.600000e+03 2.066355e+04 -2.072860e+00 -2.408323e+00 7.408163e-01
catch 21 1 2021 -9 2  4.360000e+04 2.725049e+04 4.699856e-01 5.460460e-01 7.408163e-01
catch 21 1 2021 -9 3  2.130000e+04 3.214151e+04 -4.114412e-01 -4.780271e-01 7.408163e-01
catch 21 1 2021 -9 4  5.900000e+03 1.365688e+04 -8.392909e-01 -9.751181e-01 7.408163e-01
catch 21 1 2021 -9 5  9.400000e+03 2.371437e+04 -9.253714e-01 -1.075130e+00 7.408163e-01
catch 21 1 2021 -9 6  5.600000e+03 9.601111e+03 -5.391122e-01 -6.263599e-01 7.408163e-01
catch 21 1 2021 -9 7  1.090000e+04 2.068466e+04 -6.406294e-01 -7.443062e-01 7.408163e-01
catch 21 1 2021 -9 8  6.700000e+03 1.738246e+04 -9.533543e-01 -1.063559e+00 8.034992e-01
catch 21 1 2022 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 1 2022 -9 2  3.550000e+04 3.926472e+04 -1.007936e-01 -1.171056e-01 7.408163e-01
catch 21 1 2022 -9 3  4.220000e+04 3.988999e+04 5.629492e-02 6.540545e-02 7.408163e-01
catch 21 1 2022 -9 4  3.790000e+04 3.871416e+04 -2.125433e-02 -2.469404e-02 7.408163e-01
catch 21 1 2022 -9 5  9.800000e+03 1.710333e+04 -5.568911e-01 -6.470159e-01 7.408163e-01
catch 21 1 2022 -9 6  2.540000e+04 1.913801e+04 2.830730e-01 3.288843e-01 7.408163e-01
catch 21 1 2022 -9 7  1.070000e+04 7.831740e+03 3.120591e-01 3.625614e-01 7.408163e-01
catch 21 1 2022 -9 8  2.020000e+04 3.131974e+04 -4.385660e-01 -4.892628e-01 8.034992e-01
catch 21 2 1974 -9 1  2.359721e+04 9.678725e+04 -1.411387e+00 -2.007540e+00 4.942694e-01
catch 21 2 1974 -9 2  7.490970e+04 7.832498e+04 -4.458318e-02 -6.341458e-02 4.942694e-01
catch 21 2 1974 -9 3  5.020000e+04 4.443955e+04 1.218852e-01 1.733681e-01 4.942694e-01
catch 21 2 1974 -9 4  1.428866e+04 1.101592e+04 2.601245e-01 3.699980e-01 4.942694e-01
catch 21 2 1974 -9 5  6.787900e+03 3.805175e+03 5.787797e-01 8.232495e-01 4.942694e-01
catch 21 2 1974 -9 6  1.500000e+03 1.468656e+03 2.111727e-02 3.003695e-02 4.942694e-01
catch 21 2 1974 -9 7  1.274510e+03 5.295400e+02 8.783083e-01 1.249295e+00 4.942694e-01
catch 21 2 1974 -9 8  1.631600e+02 6.626118e+02 -1.401458e+00 -1.778602e+00 6.208727e-01
catch 21 2 1975 -9 1  1.744000e+05 2.002557e+05 -1.382435e-01 -1.966358e-01 4.942694e-01
catch 21 2 1975 -9 2  1.363000e+05 7.166148e+04 6.429050e-01 9.144604e-01 4.942694e-01
catch 21 2 1975 -9 3  7.727023e+04 3.677124e+04 7.425928e-01 1.056255e+00 4.942694e-01
catch 21 2 1975 -9 4  4.360000e+04 1.863714e+04 8.499005e-01 1.208888e+00 4.942694e-01
catch 21 2 1975 -9 5  2.210000e+04 6.438432e+03 1.233293e+00 1.754221e+00 4.942694e-01
catch 21 2 1975 -9 6  3.776540e+03 2.184681e+03 5.473382e-01 7.785274e-01 4.942694e-01
catch 21 2 1975 -9 7  2.800000e+03 8.473750e+02 1.195231e+00 1.700083e+00 4.942694e-01
catch 21 2 1975 -9 8  2.057140e+03 6.900852e+02 1.092257e+00 1.386192e+00 6.208727e-01
catch 21 2 1976 -9 1  2.290000e+04 3.740676e+04 -4.907146e-01 -6.979867e-01 4.942694e-01
catch 21 2 1976 -9 2  1.899000e+05 4.235162e+04 1.500491e+00 2.134281e+00 4.942694e-01
catch 21 2 1976 -9 3  1.478739e+04 8.748007e+03 5.249489e-01 7.466811e-01 4.942694e-01
catch 21 2 1976 -9 4  9.481770e+03 4.033321e+03 8.547810e-01 1.215830e+00 4.942694e-01
catch 21 2 1976 -9 5  6.500000e+03 3.038355e+03 7.604860e-01 1.081706e+00 4.942694e-01
catch 21 2 1976 -9 6  1.100000e+03 1.033273e+03 6.257843e-02 8.901081e-02 4.942694e-01
catch 21 2 1976 -9 7  1.000000e+03 3.532898e+02 1.040467e+00 1.479947e+00 4.942694e-01
catch 21 2 1976 -9 8  3.818200e+02 2.506530e+02 4.208798e-01 5.341421e-01 6.208727e-01
catch 21 2 1977 -9 1  4.596814e+04 7.608201e+03 1.798722e+00 2.558480e+00 4.942694e-01
catch 21 2 1977 -9 2  1.834103e+04 4.975221e+03 1.304671e+00 1.855748e+00 4.942694e-01
catch 21 2 1977 -9 3  5.400000e+03 3.603850e+03 4.043961e-01 5.752083e-01 4.942694e-01
catch 21 2 1977 -9 4  6.000000e+02 6.632526e+02 -1.002262e-01 -1.425606e-01 4.942694e-01
catch 21 2 1977 -9 5  1.676060e+03 4.239123e+02 1.374674e+00 1.955321e+00 4.942694e-01
catch 21 2 1977 -9 6  1.230000e+03 3.157202e+02 1.359913e+00 1.934324e+00 4.942694e-01
catch 21 2 1977 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1977 -9 8  3.000000e+02 6.515255e+01 1.527051e+00 1.937993e+00 6.208727e-01
catch 21 2 1978 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 5  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 6  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 5  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 6  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1980 -9 1  1.170763e+04 1.707995e+04 -3.776643e-01 -5.371852e-01 4.942694e-01
catch 21 2 1980 -9 2  8.685200e+02 4.679916e+03 -1.684245e+00 -2.395650e+00 4.942694e-01
catch 21 2 1980 -9 3  2.300000e+03 3.449450e+03 -4.053057e-01 -5.765021e-01 4.942694e-01
catch 21 2 1980 -9 4  1.905920e+03 1.706292e+03 1.106423e-01 1.573763e-01 4.942694e-01
catch 21 2 1980 -9 5  8.000000e+02 8.946937e+02 -1.118697e-01 -1.591222e-01 4.942694e-01
catch 21 2 1980 -9 6  1.045500e+02 7.026692e+02 -1.905221e+00 -2.709963e+00 4.942694e-01
catch 21 2 1980 -9 7  1.000000e+02 1.703587e+02 -5.327362e-01 -7.577576e-01 4.942694e-01
catch 21 2 1980 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 1  1.069268e+05 6.279629e+04 5.322488e-01 7.570643e-01 4.942694e-01
catch 21 2 1981 -9 2  3.014160e+03 2.088961e+04 -1.935930e+00 -2.753645e+00 4.942694e-01
catch 21 2 1981 -9 3  2.003500e+02 4.386352e+03 -3.086187e+00 -4.389756e+00 4.942694e-01
catch 21 2 1981 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 5  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 6  1.104870e+03 9.620535e+02 1.384129e-01 1.968769e-01 4.942694e-01
catch 21 2 1981 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1982 -9 1  1.102584e+04 7.431196e+04 -1.908030e+00 -2.713960e+00 4.942694e-01
catch 21 2 1982 -9 2  4.127350e+03 3.943154e+04 -2.256931e+00 -3.210231e+00 4.942694e-01
catch 21 2 1982 -9 3  3.500000e+03 1.023037e+04 -1.072598e+00 -1.525651e+00 4.942694e-01
catch 21 2 1982 -9 4  8.000000e+02 1.863307e+03 -8.454964e-01 -1.202624e+00 4.942694e-01
catch 21 2 1982 -9 5  3.000000e+02 1.534389e+03 -1.632105e+00 -2.321487e+00 4.942694e-01
catch 21 2 1982 -9 6  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1982 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1982 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1983 -9 1  1.244906e+05 2.510048e+05 -7.012417e-01 -9.974378e-01 4.942694e-01
catch 21 2 1983 -9 2  8.794475e+04 1.297884e+05 -3.891968e-01 -5.535889e-01 4.942694e-01
catch 21 2 1983 -9 3  3.100000e+04 6.073425e+04 -6.725206e-01 -9.565853e-01 4.942694e-01
catch 21 2 1983 -9 4  1.378688e+04 1.893218e+04 -3.171457e-01 -4.511043e-01 4.942694e-01
catch 21 2 1983 -9 5  5.500000e+03 4.001358e+03 3.181144e-01 4.524821e-01 4.942694e-01
catch 21 2 1983 -9 6  7.400000e+03 3.311995e+03 8.039291e-01 1.143499e+00 4.942694e-01
catch 21 2 1983 -9 7  5.700000e+03 2.131189e+03 9.837861e-01 1.399326e+00 4.942694e-01
catch 21 2 1983 -9 8  8.307890e+03 2.750094e+03 1.105571e+00 1.403089e+00 6.208727e-01
catch 21 2 1984 -9 1  2.446787e+05 3.694400e+05 -4.120426e-01 -5.860846e-01 4.942694e-01
catch 21 2 1984 -9 2  3.705185e+05 3.037318e+05 1.987585e-01 2.827118e-01 4.942694e-01
catch 21 2 1984 -9 3  1.341161e+05 1.257603e+05 6.432836e-02 9.149990e-02 4.942694e-01
catch 21 2 1984 -9 4  6.842212e+04 5.873229e+04 1.527065e-01 2.172079e-01 4.942694e-01
catch 21 2 1984 -9 5  2.964273e+04 1.440370e+04 7.217321e-01 1.026583e+00 4.942694e-01
catch 21 2 1984 -9 6  4.686640e+03 3.378602e+03 3.272540e-01 4.654822e-01 4.942694e-01
catch 21 2 1984 -9 7  8.538840e+03 2.834845e+03 1.102638e+00 1.568379e+00 4.942694e-01
catch 21 2 1984 -9 8  2.241520e+03 4.272021e+03 -6.449329e-01 -8.184898e-01 6.208727e-01
catch 21 2 1985 -9 1  5.381174e+04 3.725976e+05 -1.935007e+00 -2.752332e+00 4.942694e-01
catch 21 2 1985 -9 2  2.194777e+05 2.960583e+05 -2.993060e-01 -4.257293e-01 4.942694e-01
catch 21 2 1985 -9 3  3.668926e+05 1.903604e+05 6.561502e-01 9.333002e-01 4.942694e-01
catch 21 2 1985 -9 4  1.174928e+05 7.801128e+04 4.095231e-01 5.825009e-01 4.942694e-01
catch 21 2 1985 -9 5  3.925766e+04 2.836568e+04 3.249667e-01 4.622288e-01 4.942694e-01
catch 21 2 1985 -9 6  1.573609e+04 7.867909e+03 6.931645e-01 9.859490e-01 4.942694e-01
catch 21 2 1985 -9 7  4.444000e+03 1.863498e+03 8.690994e-01 1.236197e+00 4.942694e-01
catch 21 2 1985 -9 8  8.406060e+03 3.991097e+03 7.448866e-01 9.453419e-01 6.208727e-01
catch 21 2 1986 -9 1  2.657611e+05 4.760887e+05 -5.830063e-01 -8.292612e-01 4.942694e-01
catch 21 2 1986 -9 2  3.686181e+05 2.110908e+05 5.574727e-01 7.929425e-01 4.942694e-01
catch 21 2 1986 -9 3  9.962326e+04 1.322999e+05 -2.836760e-01 -4.034974e-01 4.942694e-01
catch 21 2 1986 -9 4  7.817523e+04 8.539715e+04 -8.835987e-02 -1.256820e-01 4.942694e-01
catch 21 2 1986 -9 5  2.709664e+04 2.691716e+04 6.645734e-03 9.452814e-03 4.942694e-01
catch 21 2 1986 -9 6  6.922620e+03 1.099238e+04 -4.624077e-01 -6.577232e-01 4.942694e-01
catch 21 2 1986 -9 7  4.544330e+03 3.084527e+03 3.874821e-01 5.511500e-01 4.942694e-01
catch 21 2 1986 -9 8  2.945190e+03 2.333398e+03 2.328479e-01 2.955093e-01 6.208727e-01
catch 21 2 1987 -9 1  4.205730e+05 4.905338e+05 -1.538761e-01 -2.188716e-01 4.942694e-01
catch 21 2 1987 -9 2  2.554202e+05 3.083105e+05 -1.881974e-01 -2.676898e-01 4.942694e-01
catch 21 2 1987 -9 3  9.534486e+04 1.063255e+05 -1.090048e-01 -1.550472e-01 4.942694e-01
catch 21 2 1987 -9 4  8.593243e+04 6.859812e+04 2.252962e-01 3.204586e-01 4.942694e-01
catch 21 2 1987 -9 5  4.680964e+04 3.471603e+04 2.988877e-01 4.251343e-01 4.942694e-01
catch 21 2 1987 -9 6  1.600714e+04 1.224968e+04 2.675347e-01 3.805381e-01 4.942694e-01
catch 21 2 1987 -9 7  5.078660e+03 5.068936e+03 1.916477e-03 2.725975e-03 4.942694e-01
catch 21 2 1987 -9 8  4.657500e+03 2.521025e+03 6.138134e-01 7.789958e-01 6.208727e-01
catch 21 2 1988 -9 1  7.267990e+05 3.432358e+05 7.502323e-01 1.067121e+00 4.942694e-01
catch 21 2 1988 -9 2  2.660729e+05 3.504805e+05 -2.755348e-01 -3.919175e-01 4.942694e-01
catch 21 2 1988 -9 3  1.141323e+05 1.733272e+05 -4.178227e-01 -5.943060e-01 4.942694e-01
catch 21 2 1988 -9 4  5.673759e+04 5.921799e+04 -4.278846e-02 -6.086180e-02 4.942694e-01
catch 21 2 1988 -9 5  3.332261e+04 3.072385e+04 8.119699e-02 1.154936e-01 4.942694e-01
catch 21 2 1988 -9 6  1.588837e+04 1.727184e+04 -8.348983e-02 -1.187549e-01 4.942694e-01
