"SMS_area" "year" "quarter" "prey" "prey.no" "prey.age" "prey.size.class" "prey.size" "ALK.MeanL" "ALK"
1 1991 4 "POK" 19 6 15 "0700-0800" 76.266748124 52.999614501
1 1991 4 "POK" 19 6 16 "0800-1000" 82.216502992 28.565879246
1 1991 4 "POK" 19 7 14 "0600-0700" 66.157675253 1.7860788091
1 1991 4 "POK" 19 7 15 "0700-0800" 76.763109109 40.957622037
1 1991 4 "POK" 19 7 16 "0800-1000" 85.460275627 57.256299154
1 1991 4 "POK" 19 8 14 "0600-0700" 69.480779498 1.0597415445
1 1991 4 "POK" 19 8 15 "0700-0800" 75.871680829 42.46203878
1 1991 4 "POK" 19 8 16 "0800-1000" 92.596618979 56.478219676
1 1991 4 "POK" 19 9 16 "0800-1000" 93.067319499 71.272590905
1 1991 4 "POK" 19 9 17 "1000-1200" 101.68299663 28.727409095
1 1991 4 "POK" 19 10 16 "0800-1000" 94.421640677 15.350742436
1 1991 4 "POK" 19 10 17 "1000-1200" 105.87761694 84.649257564
1 1991 4 "MAC" 20 0 8 "0200-0250" 20.5 100
1 1991 4 "MAC" 20 1 8 "0200-0250" 23.066527238 0.9923336456
1 1991 4 "MAC" 20 1 9 "0250-0300" 28.461942829 72.625800124
1 1991 4 "MAC" 20 1 10 "0300-0350" 31.577602714 26.381866231
1 1991 4 "MAC" 20 2 9 "0250-0300" 29.121075423 8.4470992113
1 1991 4 "MAC" 20 2 10 "0300-0350" 32.44496197 84.929735838
1 1991 4 "MAC" 20 2 11 "0350-0400" 35.833712531 6.6231649502
1 1991 4 "MAC" 20 3 9 "0250-0300" 29.292439238 0.8022294371
1 1991 4 "MAC" 20 3 10 "0300-0350" 32.918782529 78.62619253
1 1991 4 "MAC" 20 3 11 "0350-0400" 36.441945666 20.571578032
1 1991 4 "MAC" 20 4 10 "0300-0350" 33.131795716 54.916357973
1 1991 4 "MAC" 20 4 11 "0350-0400" 36.406501364 45.083642027
1 1991 4 "MAC" 20 5 9 "0250-0300" 28.491872475 0.3700337367
1 1991 4 "MAC" 20 5 10 "0300-0350" 33.395006118 23.97984978
1 1991 4 "MAC" 20 5 11 "0350-0400" 37.185871974 67.055144823
1 1991 4 "MAC" 20 5 12 "0400-0500" 41.164097257 8.5949716599
1 1991 4 "MAC" 20 6 10 "0300-0350" 33.471399287 24.466813641
1 1991 4 "MAC" 20 6 11 "0350-0400" 37.55141414 64.291877308
1 1991 4 "MAC" 20 6 12 "0400-0500" 41.26617061 11.241309051
1 1991 4 "MAC" 20 7 9 "0250-0300" 29.466061079 4.7765688101
1 1991 4 "MAC" 20 7 10 "0300-0350" 33.222119981 9.9216591087
1 1991 4 "MAC" 20 7 11 "0350-0400" 37.602722185 50.50056944
1 1991 4 "MAC" 20 7 12 "0400-0500" 41.662424122 34.801202641
1 1991 4 "MAC" 20 8 10 "0300-0350" 32.89384952 7.1839446823
1 1991 4 "MAC" 20 8 11 "0350-0400" 37.741690039 67.01966637
1 1991 4 "MAC" 20 8 12 "0400-0500" 42.024448184 25.796388948
1 1991 4 "MAC" 20 9 10 "0300-0350" 33.881670118 15.680365027
1 1991 4 "MAC" 20 9 11 "0350-0400" 37.172822533 53.086211722
1 1991 4 "MAC" 20 9 12 "0400-0500" 41.448224927 31.23342325
1 1991 4 "MAC" 20 10 10 "0300-0350" 34.129799603 17.570533601
1 1991 4 "MAC" 20 10 11 "0350-0400" 37.079484474 46.973086867
1 1991 4 "MAC" 20 10 12 "0400-0500" 42.380486533 35.456379532
1 1991 4 "HER" 21 0 3 "0070-0080" 7.6981635632 0.9937283876
1 1991 4 "HER" 21 0 4 "0080-0100" 9.219781891 5.0117709213
1 1991 4 "HER" 21 0 5 "0100-0120" 11.139922415 19.19378116
1 1991 4 "HER" 21 0 6 "0120-0150" 13.3350685 55.289774357
1 1991 4 "HER" 21 0 7 "0150-0200" 16.047771779 19.510945174
1 1991 4 "HER" 21 1 5 "0100-0120" 11.284780702 0.994007494
1 1991 4 "HER" 21 1 6 "0120-0150" 13.711641708 3.6066338254
1 1991 4 "HER" 21 1 7 "0150-0200" 18.463213728 38.117433101
1 1991 4 "HER" 21 1 8 "0200-0250" 21.813117312 57.281925579
1 1991 4 "HER" 21 2 7 "0150-0200" 18.880037475 0.4429137002
1 1991 4 "HER" 21 2 8 "0200-0250" 23.492030703 64.866787974
1 1991 4 "HER" 21 2 9 "0250-0300" 26.169158763 34.690298325
1 1991 4 "HER" 21 3 8 "0200-0250" 24.177319153 15.800689375
1 1991 4 "HER" 21 3 9 "0250-0300" 27.158616575 81.763469351
1 1991 4 "HER" 21 3 10 "0300-0350" 30.639959489 2.4358412745
1 1991 4 "HER" 21 4 8 "0200-0250" 24.407995869 3.3212132376
1 1991 4 "HER" 21 4 9 "0250-0300" 28.122357381 83.405756334
1 1991 4 "HER" 21 4 10 "0300-0350" 30.626213477 13.273030428
1 1991 4 "HER" 21 5 8 "0200-0250" 24.732059478 3.5884233024
1 1991 4 "HER" 21 5 9 "0250-0300" 28.238215794 66.387123695
1 1991 4 "HER" 21 5 10 "0300-0350" 30.756542613 30.024453002
1 1991 4 "HER" 21 6 8 "0200-0250" 24.68721469 0.4999569407
1 1991 4 "HER" 21 6 9 "0250-0300" 28.270106103 53.712583339
1 1991 4 "HER" 21 6 10 "0300-0350" 30.876751138 45.787459721
1 1991 4 "HER" 21 7 8 "0200-0250" 24.2033601 1.2850916702
1 1991 4 "HER" 21 7 9 "0250-0300" 28.162436906 42.489186091
1 1991 4 "HER" 21 7 10 "0300-0350" 31.256833603 56.225722239
1 1991 4 "HER" 21 8 9 "0250-0300" 28.04584789 22.990542694
1 1991 4 "HER" 21 8 10 "0300-0350" 31.832461707 77.009457306
1 1991 4 "NSA" 22 0 1 "0050-0060" 5 1.9923379543
1 1991 4 "NSA" 22 0 2 "0060-0070" 6 9.2483672015
1 1991 4 "NSA" 22 0 3 "0070-0080" 7 15.632575067
1 1991 4 "NSA" 22 0 4 "0080-0100" 8.5043829067 32.648966785
1 1991 4 "NSA" 22 0 5 "0100-0120" 10.457086865 27.293025542
1 1991 4 "NSA" 22 0 6 "0120-0150" 12.513201639 13.184727451
1 1991 4 "NSA" 22 1 5 "0100-0120" 11.256087592 12.675312862
1 1991 4 "NSA" 22 1 6 "0120-0150" 13.611026507 65.657854333
1 1991 4 "NSA" 22 1 7 "0150-0200" 15.988787142 21.666832806
1 1991 4 "NSA" 22 2 5 "0100-0120" 11.5 4.0781211941
1 1991 4 "NSA" 22 2 6 "0120-0150" 13.448290584 20.84325931
1 1991 4 "NSA" 22 2 7 "0150-0200" 16.665272077 73.092571362
1 1991 4 "NSA" 22 2 8 "0200-0250" 20.535145094 1.9860481336
1 1991 4 "NSA" 22 3 6 "0120-0150" 14.398171634 2.9880229224
1 1991 4 "NSA" 22 3 7 "0150-0200" 17.441013755 94.087329417
1 1991 4 "NSA" 22 3 8 "0200-0250" 20.56756485 2.9246476605
1 1991 4 "NSA" 22 4 7 "0150-0200" 18.652284084 79.076653004
1 1991 4 "NSA" 22 4 8 "0200-0250" 20.64236229 20.923346996
1 1991 4 "SSA" 23 0 1 "0050-0060" 5 4.5406837766
1 1991 4 "SSA" 23 0 2 "0060-0070" 6 15.466704114
1 1991 4 "SSA" 23 0 3 "0070-0080" 7 19.171714068
1 1991 4 "SSA" 23 0 4 "0080-0100" 8.4922719163 36.483539574
1 1991 4 "SSA" 23 0 5 "0100-0120" 10.346839164 22.473730493
1 1991 4 "SSA" 23 0 6 "0120-0150" 12.233673608 1.8636279742
1 1991 4 "SSA" 23 1 3 "0070-0080" 7.5 0.9974695205
1 1991 4 "SSA" 23 1 4 "0080-0100" 9.2987511222 10.63835679
1 1991 4 "SSA" 23 1 5 "0100-0120" 11.077324739 25.554300796
1 1991 4 "SSA" 23 1 6 "0120-0150" 13.510986441 51.046453618
1 1991 4 "SSA" 23 1 7 "0150-0200" 16.026800995 11.763419276
1 1991 4 "SSA" 23 2 5 "0100-0120" 11.466995926 2.2974924067
1 1991 4 "SSA" 23 2 6 "0120-0150" 13.686313985 46.828065414
1 1991 4 "SSA" 23 2 7 "0150-0200" 16.193375981 50.874442179
1 1991 4 "SSA" 23 3 5 "0100-0120" 11.5 1.5927223324
1 1991 4 "SSA" 23 3 6 "0120-0150" 13.698905854 27.467965964
1 1991 4 "SSA" 23 3 7 "0150-0200" 17.286266233 68.022836336
1 1991 4 "SSA" 23 3 8 "0200-0250" 20.896217704 2.9164753671
1 1991 4 "SSA" 23 4 5 "0100-0120" 11.5 0.5160381514
1 1991 4 "SSA" 23 4 6 "0120-0150" 14.347308479 9.7294199991
1 1991 4 "SSA" 23 4 7 "0150-0200" 17.997283683 85.236169607
1 1991 4 "SSA" 23 4 8 "0200-0250" 20.742085031 4.5183722426
1 1991 4 "NOP" 24 0 1 "0050-0060" 5.6675854911 0.9737790999
1 1991 4 "NOP" 24 0 2 "0060-0070" 6.5 1.9475581998
1 1991 4 "NOP" 24 0 3 "0070-0080" 7.5040539304 2.5940595835
1 1991 4 "NOP" 24 0 4 "0080-0100" 9.1966329481 43.409117932
1 1991 4 "NOP" 24 0 5 "0100-0120" 10.814881753 47.781207548
1 1991 4 "NOP" 24 0 6 "0120-0150" 12.639029471 3.2942776366
1 1991 4 "NOP" 24 1 5 "0100-0120" 10.697856141 0.9971209777
1 1991 4 "NOP" 24 1 6 "0120-0150" 14.299470315 23.026026526
1 1991 4 "NOP" 24 1 7 "0150-0200" 16.377254144 75.875256446
1 1991 4 "NOP" 24 1 8 "0200-0250" 20.701982718 0.1015960506
1 1991 4 "NOP" 24 2 6 "0120-0150" 14.431003581 0.6240627947
1 1991 4 "NOP" 24 2 7 "0150-0200" 17.996033828 93.745201578
1 1991 4 "NOP" 24 2 8 "0200-0250" 20.682801893 5.6307356272
1 1991 4 "NOP" 24 3 7 "0150-0200" 18.579743354 68.906184595
1 1991 4 "NOP" 24 3 8 "0200-0250" 21.025488963 31.093815405
1 1991 4 "SPR" 25 0 1 "0050-0060" 5.6184068569 3.4817972367
1 1991 4 "SPR" 25 0 2 "0060-0070" 6.5493717958 25.28769245
1 1991 4 "SPR" 25 0 3 "0070-0080" 7.4886072375 28.732557532
1 1991 4 "SPR" 25 0 4 "0080-0100" 8.8532862161 42.497952781
1 1991 4 "SPR" 25 1 3 "0070-0080" 7.63085498 0.9931628942
1 1991 4 "SPR" 25 1 4 "0080-0100" 9.3765444005 10.901231165
1 1991 4 "SPR" 25 1 5 "0100-0120" 11.116626214 60.734964697
1 1991 4 "SPR" 25 1 6 "0120-0150" 12.670736085 27.370641244
1 1991 4 "SPR" 25 2 4 "0080-0100" 9.5748991388 1.8499791902
1 1991 4 "SPR" 25 2 5 "0100-0120" 11.185307144 40.088968047
1 1991 4 "SPR" 25 2 6 "0120-0150" 13.103804631 58.061052763
1 1991 4 "SPR" 25 3 5 "0100-0120" 11.696453578 5.9600288444
1 1991 4 "SPR" 25 3 6 "0120-0150" 13.390614844 90.059366813
1 1991 4 "SPR" 25 3 7 "0150-0200" 15.438044529 3.9806043424
1 1995 1 "COD" 16 1 3 "0070-0080" 7.5 0.9976631881
1 1995 1 "COD" 16 1 4 "0080-0100" 9.2571152808 6.0835327755
1 1995 1 "COD" 16 1 5 "0100-0120" 11.030961596 16.504003616
1 1995 1 "COD" 16 1 6 "0120-0150" 13.521883739 26.367319269
1 1995 1 "COD" 16 1 7 "0150-0200" 17.217641017 32.320729263
1 1995 1 "COD" 16 1 8 "0200-0250" 22.072218505 13.521981537
1 1995 1 "COD" 16 1 9 "0250-0300" 26.817171477 4.204770352
1 1995 1 "COD" 16 2 7 "0150-0200" 18.378009289 0.6482509872
1 1995 1 "COD" 16 2 8 "0200-0250" 22.971249979 6.5052595055
1 1995 1 "COD" 16 2 9 "0250-0300" 27.758489385 23.846272119
1 1995 1 "COD" 16 2 10 "0300-0350" 32.437190136 34.603146044
1 1995 1 "COD" 16 2 11 "0350-0400" 37.149278207 20.245021635
1 1995 1 "COD" 16 2 12 "0400-0500" 43.70092431 11.573162632
1 1995 1 "COD" 16 2 13 "0500-0600" 53.670889438 2.5788870769
1 1995 1 "COD" 16 3 9 "0250-0300" 28.171309572 0.7785030791
1 1995 1 "COD" 16 3 10 "0300-0350" 33.145275478 3.1006406367
1 1995 1 "COD" 16 3 11 "0350-0400" 37.745414977 11.235918734
1 1995 1 "COD" 16 3 12 "0400-0500" 45.077243228 38.322020293
1 1995 1 "COD" 16 3 13 "0500-0600" 54.394567924 29.39474389
1 1995 1 "COD" 16 3 14 "0600-0700" 63.947947816 13.619451718
1 1995 1 "COD" 16 3 15 "0700-0800" 72.6267158 3.5487216494
1 1995 1 "COD" 16 4 10 "0300-0350" 33.498317988 0.0900768122
1 1995 1 "COD" 16 4 11 "0350-0400" 37.990344022 0.9745996432
1 1995 1 "COD" 16 4 12 "0400-0500" 46.275921232 4.2496212536
1 1995 1 "COD" 16 4 13 "0500-0600" 55.278491222 10.907922529
1 1995 1 "COD" 16 4 14 "0600-0700" 65.035136077 28.378561047
1 1995 1 "COD" 16 4 15 "0700-0800" 74.769657695 31.687685783
1 1995 1 "COD" 16 4 16 "0800-1000" 84.922298493 23.711532932
1 1995 1 "COD" 16 5 12 "0400-0500" 44.803709627 1.3890492141
1 1995 1 "COD" 16 5 13 "0500-0600" 55.457269964 0.7257915875
1 1995 1 "COD" 16 5 14 "0600-0700" 66.254244557 6.2809125529
1 1995 1 "COD" 16 5 15 "0700-0800" 75.108594677 23.683224216
1 1995 1 "COD" 16 5 16 "0800-1000" 88.663160019 66.158944314
1 1995 1 "COD" 16 5 17 "1000-1200" 103.88778174 1.7620781148
1 1995 1 "COD" 16 6 13 "0500-0600" 58.5 0.2062953042
1 1995 1 "COD" 16 6 14 "0600-0700" 64.685242201 1.9990960563
1 1995 1 "COD" 16 6 15 "0700-0800" 75.102761286 6.3369716196
1 1995 1 "COD" 16 6 16 "0800-1000" 91.764133693 62.848402213
1 1995 1 "COD" 16 6 17 "1000-1200" 105.04090843 28.609234807
1 1995 1 "COD" 16 7 14 "0600-0700" 62.5 0.4950125604
1 1995 1 "COD" 16 7 15 "0700-0800" 74.079901903 2.3529056092
1 1995 1 "COD" 16 7 16 "0800-1000" 91.560068776 39.742226566
1 1995 1 "COD" 16 7 17 "1000-1200" 106.15498692 57.409855264
1 1995 1 "COD" 16 8 16 "0800-1000" 94.410950756 26.667152546
1 1995 1 "COD" 16 8 17 "1000-1200" 106.64356946 71.739316529
1 1995 1 "COD" 16 8 18 "1200-9999" 120.5 1.5935309253
1 1995 1 "COD" 16 9 16 "0800-1000" 94.815898713 7.702379273
1 1995 1 "COD" 16 9 17 "1000-1200" 108.41657189 87.295108484
1 1995 1 "COD" 16 9 18 "1200-9999" 124.5 5.0025122434
1 1995 1 "COD" 16 10 16 "0800-1000" 99.5 8.9101883588
1 1995 1 "COD" 16 10 17 "1000-1200" 109.04295982 53.758407082
1 1995 1 "COD" 16 10 18 "1200-9999" 130.91085271 37.33140456
1 1995 1 "WHG" 17 1 3 "0070-0080" 7.5 0.9818213735
1 1995 1 "WHG" 17 1 4 "0080-0100" 9.2099017168 1.9636427469
1 1995 1 "WHG" 17 1 5 "0100-0120" 11.221312218 3.7902773574
1 1995 1 "WHG" 17 1 6 "0120-0150" 13.751943924 31.409305176
1 1995 1 "WHG" 17 1 7 "0150-0200" 17.038364134 50.756789737
1 1995 1 "WHG" 17 1 8 "0200-0250" 21.727725361 11.098163609
1 1995 1 "WHG" 17 2 7 "0150-0200" 18.413755865 4.1473480139
1 1995 1 "WHG" 17 2 8 "0200-0250" 22.973263182 62.355396294
1 1995 1 "WHG" 17 2 9 "0250-0300" 26.585136176 32.094181772
1 1995 1 "WHG" 17 2 10 "0300-0350" 31.357623824 1.4030739208
1 1995 1 "WHG" 17 3 7 "0150-0200" 18.145531533 0.1866541117
1 1995 1 "WHG" 17 3 8 "0200-0250" 23.906124486 16.245052195
1 1995 1 "WHG" 17 3 9 "0250-0300" 27.390024263 66.206429536
1 1995 1 "WHG" 17 3 10 "0300-0350" 31.595934649 17.361864156
1 1995 1 "WHG" 17 4 7 "0150-0200" 18.474988205 0.2374227721
1 1995 1 "WHG" 17 4 8 "0200-0250" 23.914631299 4.0085276674
1 1995 1 "WHG" 17 4 9 "0250-0300" 27.792850683 49.575922257
1 1995 1 "WHG" 17 4 10 "0300-0350" 32.067101637 39.272365632
1 1995 1 "WHG" 17 4 11 "0350-0400" 36.648050826 6.9057616711
1 1995 1 "WHG" 17 5 8 "0200-0250" 23.966683959 0.818862782
1 1995 1 "WHG" 17 5 9 "0250-0300" 28.239152002 39.872374743
1 1995 1 "WHG" 17 5 10 "0300-0350" 32.099656463 42.621954862
1 1995 1 "WHG" 17 5 11 "0350-0400" 36.996788244 14.247756036
1 1995 1 "WHG" 17 5 12 "0400-0500" 41.923108166 2.4390515777
1 1995 1 "WHG" 17 6 8 "0200-0250" 22.5 0.1615450645
1 1995 1 "WHG" 17 6 9 "0250-0300" 28.315063216 38.561562022
1 1995 1 "WHG" 17 6 10 "0300-0350" 32.083223879 45.015725051
1 1995 1 "WHG" 17 6 11 "0350-0400" 37.257832249 11.123703574
1 1995 1 "WHG" 17 6 12 "0400-0500" 43.296665912 5.1374642889
1 1995 1 "WHG" 17 7 9 "0250-0300" 28.110776136 25.529003084
1 1995 1 "WHG" 17 7 10 "0300-0350" 31.759442093 58.040513427
1 1995 1 "WHG" 17 7 11 "0350-0400" 37.012585047 9.6907402061
1 1995 1 "WHG" 17 7 12 "0400-0500" 43.396432838 6.739743283
1 1995 1 "WHG" 17 8 9 "0250-0300" 29.5 32.314006127
1 1995 1 "WHG" 17 8 10 "0300-0350" 31.591935057 44.222214412
1 1995 1 "WHG" 17 8 11 "0350-0400" 38.035213693 14.765162683
1 1995 1 "WHG" 17 8 12 "0400-0500" 42.183948947 5.7687990142
1 1995 1 "WHG" 17 8 13 "0500-0600" 52.461830371 2.9298177648
1 1995 1 "HAD" 18 1 4 "0080-0100" 9.5 0.9918379874
1 1995 1 "HAD" 18 1 5 "0100-0120" 11.321354277 2.6708514372
1 1995 1 "HAD" 18 1 6 "0120-0150" 13.754683619 28.736992769
1 1995 1 "HAD" 18 1 7 "0150-0200" 17.067724927 61.068411793
1 1995 1 "HAD" 18 1 8 "0200-0250" 21.454558903 6.5319060141
1 1995 1 "HAD" 18 2 7 "0150-0200" 18.6444337 3.0404787444
1 1995 1 "HAD" 18 2 8 "0200-0250" 23.033981784 39.114491065
1 1995 1 "HAD" 18 2 9 "0250-0300" 27.243325557 48.530638971
1 1995 1 "HAD" 18 2 10 "0300-0350" 31.501836511 9.3143912194
1 1995 1 "HAD" 18 3 8 "0200-0250" 23.907738814 2.1274262494
1 1995 1 "HAD" 18 3 9 "0250-0300" 28.027196581 40.969640094
1 1995 1 "HAD" 18 3 10 "0300-0350" 32.119355241 42.657981823
1 1995 1 "HAD" 18 3 11 "0350-0400" 36.840348764 12.211328526
1 1995 1 "HAD" 18 3 12 "0400-0500" 42.024925707 2.0336233074
1 1995 1 "HAD" 18 4 9 "0250-0300" 28.243829972 9.7601507098
1 1995 1 "HAD" 18 4 10 "0300-0350" 32.39331952 39.953720638
1 1995 1 "HAD" 18 4 11 "0350-0400" 37.1092736 32.289698091
1 1995 1 "HAD" 18 4 12 "0400-0500" 42.955178365 16.882642944
1 1995 1 "HAD" 18 4 13 "0500-0600" 52.488835792 1.1137876176
1 1995 1 "HAD" 18 5 9 "0250-0300" 28.600730001 2.2007043155
1 1995 1 "HAD" 18 5 10 "0300-0350" 32.980392083 26.014746573
1 1995 1 "HAD" 18 5 11 "0350-0400" 37.474393437 36.406332336
1 1995 1 "HAD" 18 5 12 "0400-0500" 43.914022305 31.531286823
1 1995 1 "HAD" 18 5 13 "0500-0600" 52.870240182 3.8469299526
1 1995 1 "HAD" 18 6 9 "0250-0300" 28.027264759 1.7025442668
1 1995 1 "HAD" 18 6 10 "0300-0350" 33.535892825 4.2560780914
1 1995 1 "HAD" 18 6 11 "0350-0400" 37.445355258 31.425399847
1 1995 1 "HAD" 18 6 12 "0400-0500" 43.985868695 49.971926414
1 1995 1 "HAD" 18 6 13 "0500-0600" 54.132723803 11.02809405
1 1995 1 "HAD" 18 6 14 "0600-0700" 62.478299229 1.6159573309
1 1995 1 "HAD" 18 7 11 "0350-0400" 38.839773966 16.349090113
1 1995 1 "HAD" 18 7 12 "0400-0500" 43.728638299 42.994159351
1 1995 1 "HAD" 18 7 13 "0500-0600" 54.278482877 27.021547755
1 1995 1 "HAD" 18 7 14 "0600-0700" 62.759346442 13.635202781
1 1995 1 "HAD" 18 8 11 "0350-0400" 36.657314688 23.18554485
1 1995 1 "HAD" 18 8 12 "0400-0500" 44.340370841 35.391252037
1 1995 1 "HAD" 18 8 13 "0500-0600" 55.890947587 28.278103033
1 1995 1 "HAD" 18 8 14 "0600-0700" 62.020215733 10.316210357
1 1995 1 "HAD" 18 8 15 "0700-0800" 74.953333333 1.6754904026
1 1995 1 "HAD" 18 8 16 "0800-1000" 85.5 1.1533993191
1 1995 1 "HAD" 18 9 12 "0400-0500" 43.245879121 25.12013343
1 1995 1 "HAD" 18 9 13 "0500-0600" 55.007984791 45.326228411
1 1995 1 "HAD" 18 9 14 "0600-0700" 62.61422905 29.553638159
1 1995 1 "HAD" 18 10 11 "0350-0400" 37.499330074 9.7134636774
1 1995 1 "HAD" 18 10 12 "0400-0500" 45.98434833 21.920264083
1 1995 1 "HAD" 18 10 13 "0500-0600" 57.848067916 19.117638134
1 1995 1 "HAD" 18 10 14 "0600-0700" 61.5273533 44.860279889
1 1995 1 "HAD" 18 10 15 "0700-0800" 72.5 4.3883542161
1 1995 1 "POK" 19 1 7 "0150-0200" 17.144067797 8.6786753588
1 1995 1 "POK" 19 1 8 "0200-0250" 21.723935842 12.750958721
1 1995 1 "POK" 19 1 9 "0250-0300" 28.722267454 23.357582219
1 1995 1 "POK" 19 1 10 "0300-0350" 31.96684162 55.212783701
1 1995 1 "POK" 19 2 9 "0250-0300" 27.940925714 9.2119093185
1 1995 1 "POK" 19 2 10 "0300-0350" 32.596012173 59.847657587
1 1995 1 "POK" 19 2 11 "0350-0400" 36.505352422 25.35064228
1 1995 1 "POK" 19 2 12 "0400-0500" 43.265064576 5.5897908147
1 1995 1 "POK" 19 3 10 "0300-0350" 34.00814467 3.2330088419
1 1995 1 "POK" 19 3 11 "0350-0400" 37.832347354 35.852788064
1 1995 1 "POK" 19 3 12 "0400-0500" 43.642577838 55.357197493
1 1995 1 "POK" 19 3 13 "0500-0600" 51.915683973 5.5570056009
1 1995 1 "POK" 19 4 12 "0400-0500" 44.171701832 87.619020202
1 1995 1 "POK" 19 4 13 "0500-0600" 53.305076476 11.273977831
1 1995 1 "POK" 19 4 14 "0600-0700" 63.812499332 1.1070019672
1 1995 1 "POK" 19 5 12 "0400-0500" 46.715937266 24.561044711
1 1995 1 "POK" 19 5 13 "0500-0600" 55.157393933 50.241123334
1 1995 1 "POK" 19 5 14 "0600-0700" 63.400489975 22.632098187
1 1995 1 "POK" 19 5 15 "0700-0800" 73.052676292 2.5657337679
1 1995 1 "POK" 19 6 12 "0400-0500" 45.617508589 0.7149290248
1 1995 1 "POK" 19 6 13 "0500-0600" 56.117877603 17.667654608
1 1995 1 "POK" 19 6 14 "0600-0700" 64.868111483 59.979092639
1 1995 1 "POK" 19 6 15 "0700-0800" 72.77928761 21.638323727
1 1995 1 "POK" 19 7 13 "0500-0600" 53.323849656 1.3285413823
1 1995 1 "POK" 19 7 14 "0600-0700" 66.7092462 19.759607562
1 1995 1 "POK" 19 7 15 "0700-0800" 74.369231398 60.977196026
1 1995 1 "POK" 19 7 16 "0800-1000" 86.134964876 17.93465503
1 1995 1 "POK" 19 8 14 "0600-0700" 67.885774068 6.6642944437
1 1995 1 "POK" 19 8 15 "0700-0800" 75.712186182 32.73435505
1 1995 1 "POK" 19 8 16 "0800-1000" 85.969060649 60.601350506
1 1995 1 "POK" 19 9 15 "0700-0800" 75.969791521 13.413779429
1 1995 1 "POK" 19 9 16 "0800-1000" 89.635549933 83.172003926
1 1995 1 "POK" 19 9 17 "1000-1200" 103.31722016 3.4142166456
1 1995 1 "POK" 19 10 16 "0800-1000" 90.666869928 32.59515563
1 1995 1 "POK" 19 10 17 "1000-1200" 106.74797392 67.40484437
1 1995 1 "MAC" 20 1 8 "0200-0250" 21.385530221 100
1 1995 1 "MAC" 20 2 8 "0200-0250" 22.499752483 37.05896824
1 1995 1 "MAC" 20 2 9 "0250-0300" 28.297007913 49.089113468
1 1995 1 "MAC" 20 2 10 "0300-0350" 31.483806636 13.851918292
1 1995 1 "MAC" 20 3 9 "0250-0300" 28.471146555 27.914709822
1 1995 1 "MAC" 20 3 10 "0300-0350" 31.736314911 69.828388021
1 1995 1 "MAC" 20 3 11 "0350-0400" 36.183902614 2.256902157
1 1995 1 "MAC" 20 4 9 "0250-0300" 28.515078802 2.8470808088
1 1995 1 "MAC" 20 4 10 "0300-0350" 32.977506768 75.622007353
1 1995 1 "MAC" 20 4 11 "0350-0400" 35.870480094 21.530911839
1 1995 1 "MAC" 20 5 10 "0300-0350" 33.217409049 39.346604008
1 1995 1 "MAC" 20 5 11 "0350-0400" 36.169756578 60.653395992
1 1995 1 "MAC" 20 6 10 "0300-0350" 33.772357252 21.337453035
1 1995 1 "MAC" 20 6 11 "0350-0400" 37.315541152 76.911377917
1 1995 1 "MAC" 20 6 12 "0400-0500" 41.442072684 1.7511690474
1 1995 1 "MAC" 20 7 11 "0350-0400" 37.134866196 95.413690243
1 1995 1 "MAC" 20 7 12 "0400-0500" 42.013125558 4.5863097571
1 1995 1 "MAC" 20 8 11 "0350-0400" 37.433369186 89.600961003
1 1995 1 "MAC" 20 8 12 "0400-0500" 41.905755316 10.399038997
1 1995 1 "MAC" 20 9 11 "0350-0400" 38.502733628 71.749420013
1 1995 1 "MAC" 20 9 12 "0400-0500" 40.871949022 28.250579987
1 1995 1 "MAC" 20 10 11 "0350-0400" 38.489976186 15.751304911
1 1995 1 "MAC" 20 10 12 "0400-0500" 41.846013284 84.248695089
1 1995 1 "HER" 21 1 3 "0070-0080" 7.5921896095 0.9932700202
1 1995 1 "HER" 21 1 4 "0080-0100" 9.281564563 3.6041052686
1 1995 1 "HER" 21 1 5 "0100-0120" 11.152451598 11.710255695
1 1995 1 "HER" 21 1 6 "0120-0150" 13.536741449 49.055183142
1 1995 1 "HER" 21 1 7 "0150-0200" 16.343340503 34.637185874
1 1995 1 "HER" 21 2 5 "0100-0120" 11.398230888 0.7152629282
1 1995 1 "HER" 21 2 6 "0120-0150" 13.428463393 2.47273832
1 1995 1 "HER" 21 2 7 "0150-0200" 18.624397463 15.161325386
1 1995 1 "HER" 21 2 8 "0200-0250" 22.439281564 79.10736289
1 1995 1 "HER" 21 2 9 "0250-0300" 25.729424796 2.5433104749
1 1995 1 "HER" 21 3 7 "0150-0200" 18.931149619 4.3527505197
1 1995 1 "HER" 21 3 8 "0200-0250" 23.63520726 53.149221466
1 1995 1 "HER" 21 3 9 "0250-0300" 26.252620902 42.498028014
1 1995 1 "HER" 21 4 7 "0150-0200" 18.340885762 0.0844108995
1 1995 1 "HER" 21 4 8 "0200-0250" 24.139574171 9.2609000025
1 1995 1 "HER" 21 4 9 "0250-0300" 26.789991407 90.654689098
1 1995 1 "HER" 21 5 8 "0200-0250" 24.262558488 3.5033962482
1 1995 1 "HER" 21 5 9 "0250-0300" 27.700244879 91.298821133
1 1995 1 "HER" 21 5 10 "0300-0350" 30.585716241 5.1977826185
1 1995 1 "HER" 21 6 8 "0200-0250" 24.233562345 1.2608925873
1 1995 1 "HER" 21 6 9 "0250-0300" 28.129327554 86.598690455
